item_id,is_eligible_search,is_eligible_checkout,gtin,mpn,identifier_exists,title,description,url,brand,condition,product_category,material,dimensions,length,width,height,dimensions_unit,weight,item_weight_unit,age_group,image_url,additional_image_urls,video_url,model_3d_url,price,sale_price,sale_price_start_date,sale_price_end_date,unit_pricing_measure,pricing_trend,availability,availability_date,expiration_date,pickup_method,pickup_sla,group_id,listing_has_variations,variant_dict,item_group_title,color,size,size_system,gender,offer_id,custom_variant1_category,custom_variant1_option,custom_variant2_category,custom_variant2_option,custom_variant3_category,custom_variant3_option,shipping,is_digital,seller_name,marketplace_seller,seller_url,seller_privacy_policy,seller_tos,accepts_returns,return_deadline_in_days,accepts_exchanges,return_policy,popularity_score,return_rate,warning,age_restriction,review_count,star_rating,store_review_count,store_star_rating,q_and_a,reviews,related_product_id,relationship_type,target_countries,store_country,geo_price,geo_availability
,,,,,,Tribule terrestre - Ci ji li - 1 Grand Sachet plante 300g,Pour stimuler la libido et favoriser la capacité sexuelle.,https://calebasse.com/produits/ci-ji-li-tribule-terrestre-3754?product=4076,,,,,,,,,,,,,,,,,29.2 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Tribule terrestre - Ci ji li - 1 flacon de poudre concentrée - 100g,Pour stimuler la libido et favoriser la capacité sexuelle.,https://calebasse.com/produits/ci-ji-li-tribule-terrestre-3754?product=4074,,,,,,,,,,,,,,,,,37.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Tribule terrestre - Ci ji li - 2 Grands Sachets plantes 300 g,Pour stimuler la libido et favoriser la capacité sexuelle.,https://calebasse.com/produits/ci-ji-li-tribule-terrestre-3754?product=7367,,,,,,,,,,,,,,,,,58.4 EUR,52.56 EUR,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Tribule terrestre - Ci ji li - 1 flacon de 100 gélules -  50g,Pour stimuler la libido et favoriser la capacité sexuelle.,https://calebasse.com/produits/ci-ji-li-tribule-terrestre-3754?product=4079,,,,,,,,,,,,,,,,,26.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Graines de Nénuphar épineux - Graines grillées - Qian shi - 1 Petit Sachet plante 100g,Pour retrouver le confort urinaire.,https://calebasse.com/produits/qian-shi-graines-de-nenuphar-epineux-graines-grillees-3895?product=4596,,,,,,,,,,,,,,,,,9.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Graines de Nénuphar épineux - Graines grillées - Qian shi - 1 Grand Sachet plante 300g,Pour retrouver le confort urinaire.,https://calebasse.com/produits/qian-shi-graines-de-nenuphar-epineux-graines-grillees-3895?product=4597,,,,,,,,,,,,,,,,,29.5 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Shen ling bai zhu san - 1 flacon de 100 gélules -  50g,"Une formule emblématique de la MTC, elle soutient la Rate, renforce l’énergie digestive et aide l’organisme à se libérer en douceur des excès d’Humidité.",https://calebasse.com/produits/shen-ling-bai-zhu-san-4139?product=5512,,,,,,,,,,,,,,,,,31.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Shen ling bai zhu san - 1 flacon de poudre concentrée - 100g,"Une formule emblématique de la MTC, elle soutient la Rate, renforce l’énergie digestive et aide l’organisme à se libérer en douceur des excès d’Humidité.",https://calebasse.com/produits/shen-ling-bai-zhu-san-4139?product=5514,,,,,,,,,,,,,,,,,43.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Formule Tête apaisée - Gou teng qing kong tang - 1 flacon de 100 gélules -  50g,Pour retrouver la sérénité.,https://calebasse.com/produits/gou-teng-qing-kong-tang-formule-tete-apaisee-4666?product=5892,,,,,,,,,,,,,,,,,39.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Bu zhong yi qi tang - 1 flacon de 100 gélules -  50g,"Une formule traditionnelle de la MTC, elle est conçue pour relever et stabiliser l’énergie lorsque la vitalité s’affaisse et accompagne les périodes de fatigue persistante, de récupération incomplète ou de baisse d’élan.",https://calebasse.com/produits/bu-zhong-yi-qi-tang-4025?product=5055,,,,,,,,,,,,,,,,,29.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Bu zhong yi qi tang - 1 flacon de poudre concentrée - 100g,"Une formule traditionnelle de la MTC, elle est conçue pour relever et stabiliser l’énergie lorsque la vitalité s’affaisse et accompagne les périodes de fatigue persistante, de récupération incomplète ou de baisse d’élan.",https://calebasse.com/produits/bu-zhong-yi-qi-tang-4025?product=5058,,,,,,,,,,,,,,,,,40.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Rhodiola - Hong jing tian - 1 flacon de poudre concentrée - 100g,Pour maintenir la cadence.,https://calebasse.com/produits/hong-jing-tian-rhodiola-5251?product=4275,,,,,,,,,,,,,,,,,37.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Rhodiola - Hong jing tian - 1 flacon de 100 gélules -  50g,Pour maintenir la cadence.,https://calebasse.com/produits/hong-jing-tian-rhodiola-5251?product=4278,,,,,,,,,,,,,,,,,26.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Si ni tang - 1 flacon de 100 gélules -  50g,Pour tonifier le Yang du Rein et de la Rate.,https://calebasse.com/produits/si-ni-tang-4392?product=6335,,,,,,,,,,,,,,,,,28.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Si ni tang - 1 flacon de poudre concentrée - 100g,Pour tonifier le Yang du Rein et de la Rate.,https://calebasse.com/produits/si-ni-tang-4392?product=6337,,,,,,,,,,,,,,,,,39.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Jing zhui tong wan - 1 flacon de 100 gélules -  50g,Pour décontracter les muscles du cou.,https://calebasse.com/produits/jing-zhui-tong-wan-4090?product=5319,,,,,,,,,,,,,,,,,28.9 EUR,,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Jing zhui tong wan - 1 flacon de poudre concentrée - 100g,Pour décontracter les muscles du cou.,https://calebasse.com/produits/jing-zhui-tong-wan-4090?product=5322,,,,,,,,,,,,,,,,,39.9 EUR,,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gua sha en corne de buffle - 1 Pièce,Pour stimuler les points du visage et du corps,https://calebasse.com/produits/gua-sha-en-corne-de-buffle-5139?product=7417,,,,,,,,,,,,,,,,,9.3 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Plaque de Gua Sha en laiton-Forme S - 1 Pièce,"Pour détendre les tensions, stimuler les méridiens et revitaliser le corps en douceur",https://calebasse.com/produits/plaque-de-gua-sha-en-laiton-forme-s-5179?product=7350,,,,,,,,,,,,,,,,,29.6 EUR,26.64 EUR,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Nong suo yang rong wan - 1 flacon de 100 gélules -  50g,Pour calmer l’Esprit.,https://calebasse.com/produits/nong-suo-yang-rong-wan-4111?product=5400,,,,,,,,,,,,,,,,,27.9 EUR,,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Nong suo yang rong wan - 1 flacon de poudre concentrée - 100g,Pour calmer l’Esprit.,https://calebasse.com/produits/nong-suo-yang-rong-wan-4111?product=5401,,,,,,,,,,,,,,,,,38.9 EUR,,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,San qi shang yao pian - 1 flacon de 100 gélules -  50g,Pour défaire la Stase.,https://calebasse.com/produits/san-qi-shang-yao-pian-4134?product=5495,,,,,,,,,,,,,,,,,27.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,San qi shang yao pian - 1 flacon de poudre concentrée - 100g,Pour défaire la Stase.,https://calebasse.com/produits/san-qi-shang-yao-pian-4134?product=5498,,,,,,,,,,,,,,,,,38.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Wu pi yin - 1 flacon de 100 gélules -  50g,Pour chasser l'Humidité et réguler le Qi.,https://calebasse.com/produits/wu-pi-yin-4172?product=5644,,,,,,,,,,,,,,,,,27.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Wu pi yin - 1 flacon de poudre concentrée - 100g,Pour chasser l'Humidité et réguler le Qi.,https://calebasse.com/produits/wu-pi-yin-4172?product=5646,,,,,,,,,,,,,,,,,38.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dang gui si ni tang - 1 flacon de 100 gélules -  50g,Pour réchauffer les extrémités froides.,https://calebasse.com/produits/dang-gui-si-ni-tang-4501?product=5120,,,,,,,,,,,,,,,,,27.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Dang gui si ni tang - 1 flacon de poudre concentrée - 100g,Pour réchauffer les extrémités froides.,https://calebasse.com/produits/dang-gui-si-ni-tang-4501?product=5123,,,,,,,,,,,,,,,,,38.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Shao yao gan cao tang - 1 flacon de 100 gélules -  50g,Pour harmoniser le Foie et la Rate.,https://calebasse.com/produits/shao-yao-gan-cao-tang-4390?product=6327,,,,,,,,,,,,,,,,,26.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Shao yao gan cao tang - 1 flacon de poudre concentrée - 100g,Pour harmoniser le Foie et la Rate.,https://calebasse.com/produits/shao-yao-gan-cao-tang-4390?product=6329,,,,,,,,,,,,,,,,,38.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Du huo ji sheng tang - 1 flacon de 100 gélules -  50g,Pour retrouver le confort.,https://calebasse.com/produits/du-huo-ji-sheng-tang-4043?product=5128,,,,,,,,,,,,,,,,,29.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Du huo ji sheng tang - 1 flacon de poudre concentrée - 100g,Pour retrouver le confort.,https://calebasse.com/produits/du-huo-ji-sheng-tang-4043?product=5130,,,,,,,,,,,,,,,,,40.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Marron d'Inde - 1 Petit Sachet plante 100g,Pour favoriser la circulation veineuse.,https://calebasse.com/produits/marron-dinde-4333?product=6184,,,,,,,,,,,,,,,,,9.9 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Marron d'Inde - 1 Grand Sachet plante 300g,Pour favoriser la circulation veineuse.,https://calebasse.com/produits/marron-dinde-4333?product=6185,,,,,,,,,,,,,,,,,29.5 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Épilobe - Épilobe - 1 Petit Sachet plante 100g,,https://calebasse.com/produits/epilobe-epilobe-5048?product=7279,,,,,,,,,,,,,,,,,9.8 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Queues de Cerise - 1 Petit Sachet plante 100g,Pour détoxifier l’appareil urinaire.,https://calebasse.com/produits/queues-de-cerise-4351?product=6226,,,,,,,,,,,,,,,,,8.3 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Queues de Cerise - 1 Grand Sachet plante 300g,Pour détoxifier l’appareil urinaire.,https://calebasse.com/produits/queues-de-cerise-4351?product=6227,,,,,,,,,,,,,,,,,24.7 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Jing fang bai du san - 1 flacon de 100 gélules -  50g,Pour chasser le Vent-Froid-Humidité.,https://calebasse.com/produits/jing-fang-bai-du-san-4091?product=5316,,,,,,,,,,,,,,,,,28.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Jing fang bai du san - 1 flacon de poudre concentrée - 100g,Pour chasser le Vent-Froid-Humidité.,https://calebasse.com/produits/jing-fang-bai-du-san-4091?product=5318,,,,,,,,,,,,,,,,,39.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Modèle colonne vertébrale avec bassin - Ji zhu Fu pen mo xing - 1 Pièce,Usage réservé aux professionnels uniquement.,https://calebasse.com/produits/ji-zhu-fu-pen-mo-xing-modele-colonne-vertebrale-avec-bassin-5064?product=7290,,,,,,,,,,,,,,,,,79.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Livre - Cahiers cliniques d'acupuncture n°12 - 1 livre,Dr Marcel Schuler - Dr Bernard DE WURSTEMBERGER,https://calebasse.com/produits/livre-cahiers-cliniques-dacupuncture-n12-4998?product=7208,,,,,,,,,,,,,,,,,35 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vigne Rouge - 1 Petit Sachet plante 100g,Pour combattre la mauvaise circulation sanguine.,https://calebasse.com/produits/vigne-rouge-4366?product=6255,,,,,,,,,,,,,,,,,10.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vigne Rouge - 1 Grand Sachet plante 260g,Pour combattre la mauvaise circulation sanguine.,https://calebasse.com/produits/vigne-rouge-4366?product=6256,,,,,,,,,,,,,,,,,24.7 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Livre - Médecine traditionnelle chinoise - 1 livre,De Dr Li Xin,https://calebasse.com/produits/livre-medecine-traditionnelle-chinoise-4871?product=7076,,,,,,,,,,,,,,,,,49 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Livre - La Diététique du Tao - 1 livre,de Philippe Sionneau,https://calebasse.com/produits/livre-la-dietetique-du-tao-4777?product=6977,,,,,,,,,,,,,,,,,22 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Livre - Manuel pratique de psychoénergétique chinoise - 1 livre,de Lou Yan,https://calebasse.com/produits/livre-manuel-pratique-de-psychoenergetique-chinoise-4804?product=7022,,,,,,,,,,,,,,,,,27 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Shu gan wan - 1 flacon de 100 gélules -  50g,Pour réguler le Qi du Foie.,https://calebasse.com/produits/shu-gan-wan-4147?product=5548,,,,,,,,,,,,,,,,,28.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Shu gan wan - 1 flacon de poudre concentrée - 100g,Pour réguler le Qi du Foie.,https://calebasse.com/produits/shu-gan-wan-4147?product=5549,,,,,,,,,,,,,,,,,39.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Shu gan he wei wan - 1 flacon de 100 gélules -  50g,Pour rétablir l'harmonie entre le Foie et l'Estomac.,https://calebasse.com/produits/shu-gan-he-wei-wan-4148?product=5545,,,,,,,,,,,,,,,,,27.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Shu gan he wei wan - 1 flacon de poudre concentrée - 100g,Pour rétablir l'harmonie entre le Foie et l'Estomac.,https://calebasse.com/produits/shu-gan-he-wei-wan-4148?product=5546,,,,,,,,,,,,,,,,,38.9 EUR,,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Huang qin shi gao tang - 1 Flacon poudre fine 80g,Pour prendre soin de sa santé dentaire.,https://calebasse.com/produits/huang-qin-shi-gao-tang-4443?product=6441,,,,,,,,,,,,,,,,,19.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,San jin li niao tang - 1 flacon de 100 gélules -  50g,Pour chasser la Chaleur toxique.,https://calebasse.com/produits/san-jin-li-niao-tang-4132?product=5484,,,,,,,,,,,,,,,,,27.9 EUR,,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,San jin li niao tang - 1 flacon de poudre concentrée - 100g,Pour chasser la Chaleur toxique.,https://calebasse.com/produits/san-jin-li-niao-tang-4132?product=5485,,,,,,,,,,,,,,,,,38.9 EUR,,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Livre - Qi gong tui na - Volume 1 à 3 - Volume 1,de Ferrando Amaël,https://calebasse.com/produits/livre-qi-gong-tui-na-volume-1-a-3-4868?product=7073,,,,,,,,,,,,,,,,,35 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Livre - Qi gong tui na - Volume 1 à 3 - Volume 3,de Ferrando Amaël,https://calebasse.com/produits/livre-qi-gong-tui-na-volume-1-a-3-4868?product=7074,,,,,,,,,,,,,,,,,25 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Livre - Qi gong tui na - Volume 1 à 3 - Volume 2,de Ferrando Amaël,https://calebasse.com/produits/livre-qi-gong-tui-na-volume-1-a-3-4868?product=7075,,,,,,,,,,,,,,,,,27 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Livre - Huiles Essentielles associées aux points d'acupuncture - 1 livre,De Fabienne Demillian ,https://calebasse.com/produits/livre-huiles-essentielles-associees-aux-points-dacupuncture-4826?product=7006,,,,,,,,,,,,,,,,,21 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Livre - Ces aliments qui nous soignent - 1 livre,de Philippe Sionneau et Josette Chapellet,https://calebasse.com/produits/livre-ces-aliments-qui-nous-soignent-4720?product=6876,,,,,,,,,,,,,,,,,39.9 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Roller Rose Quartz et Duo - 1 Roller rose Quartz,Pour une peau éclatante et apaisée,https://calebasse.com/produits/duo-rose-quartz-5158?product=7457,,,,,,,,,,,,,,,,,9.75 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Roller Rose Quartz et Duo - 1 Coffret Duo Rose Quartz,Pour une peau éclatante et apaisée,https://calebasse.com/produits/duo-rose-quartz-5158?product=7443,,,,,,,,,,,,,,,,,24.9 EUR,,,,,,OUT_OF_STOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Shi du qing jiao nang - 1 flacon de 100 gélules -  50g,Pour chasser l'Humidité.,https://calebasse.com/produits/shi-du-qing-jiao-nang-4144?product=5532,,,,,,,,,,,,,,,,,28.9 EUR,,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Shi du qing jiao nang - 1 flacon de poudre concentrée - 100g,Pour chasser l'Humidité.,https://calebasse.com/produits/shi-du-qing-jiao-nang-4144?product=5535,,,,,,,,,,,,,,,,,39.9 EUR,,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Livre - Se connaître pour mieux se comprendre grâce à l'énergétique chinoise - 1 livre,De Anne Ducasse,https://calebasse.com/produits/livre-se-connaitre-pour-mieux-se-comprendre-grace-a-lenergetique-chinoise-4800?product=7036,,,,,,,,,,,,,,,,,18.26 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Bain de pieds pour la circulation et les articulations - Shu jin huo luo zu yu bao - 1 Grand Paquet plante 300g,,https://calebasse.com/produits/shu-jin-huo-luo-pao-jiao-bao-bain-de-pieds-pour-la-circulation-et-les-articulations-4552?product=6903,,,,,,,,,,,,,,,,,31.7 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Bain de pieds pour la circulation et les articulations - Shu jin huo luo zu yu bao - 1 Petit Paquet plante 90g,,https://calebasse.com/produits/shu-jin-huo-luo-pao-jiao-bao-bain-de-pieds-pour-la-circulation-et-les-articulations-4552?product=6572,,,,,,,,,,,,,,,,,11.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ming mu di huang wan - 1 flacon de 100 gélules -  50g,Pour nourrir le Yin du Foie et du Rein.,https://calebasse.com/produits/ming-mu-di-huang-wan-4106?product=5380,,,,,,,,,,,,,,,,,27.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ming mu di huang wan - 1 flacon de poudre concentrée - 100g,Pour nourrir le Yin du Foie et du Rein.,https://calebasse.com/produits/ming-mu-di-huang-wan-4106?product=5382,,,,,,,,,,,,,,,,,38.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gan mao tui re chong ji - 1 flacon de 100 gélules -  50g,Pour chasser le Vent-Chaleur.,https://calebasse.com/produits/gan-mao-tui-re-chong-ji-4058?product=5184,,,,,,,,,,,,,,,,,27.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gan mao tui re chong ji - 1 flacon de poudre concentrée - 100g,Pour chasser le Vent-Chaleur.,https://calebasse.com/produits/gan-mao-tui-re-chong-ji-4058?product=5186,,,,,,,,,,,,,,,,,38.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Poster herbier DNMTC - 1 Poster,Grand poster herbier de pharmacopée chinoise ,https://calebasse.com/produits/poster-herbier-dnmtc-4424?product=6414,,,,,,,,,,,,,,,,,31 EUR,22.94 EUR,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hibiscus fleur coupée bio - 1 Petit Sachet plante 50g,Pour favoriser le système digestif.,https://calebasse.com/produits/hibiscus-4326?product=6172,,,,,,,,,,,,,,,,,7.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Hibiscus fleur coupée bio - 1 Grand Sachet plante 200g,Pour favoriser le système digestif.,https://calebasse.com/produits/hibiscus-4326?product=6173,,,,,,,,,,,,,,,,,13.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Livre - Petit ventre heureux attend un bébé - 1 livre,De Isabella M Obrist ,https://calebasse.com/produits/livre-petit-ventre-heureux-attend-un-bebe-4806?product=7030,,,,,,,,,,,,,,,,,23.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Livre - Traité de phytothérapie chinoise - 1 livre,de Philippe Sionneau,https://calebasse.com/produits/livre-traite-de-phytotherapie-chinoise-4729?product=6885,,,,,,,,,,,,,,,,,65 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Qing kong tang - 1 flacon de 100 gélules -  50g,Pour clarifier la Chaleur et nourrir le Yin.,https://calebasse.com/produits/qing-kong-tang-4126?product=5460,,,,,,,,,,,,,,,,,29.9 EUR,,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Qing kong tang - 1 flacon de poudre concentrée - 100g,Pour clarifier la Chaleur et nourrir le Yin.,https://calebasse.com/produits/qing-kong-tang-4126?product=5461,,,,,,,,,,,,,,,,,41.9 EUR,,,,,,AVAILABLE_SOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Bu nao wan - 1 flacon de 100 gélules -  50g,Pour recouvrer le bien-être physique et mental.,https://calebasse.com/produits/bu-nao-wan-4387?product=6317,,,,,,,,,,,,,,,,,31.9 EUR,,,,,,AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
